========================================================================
BOOTSTRAP v0.1  partner=adversarial_v1  steps=1000
Watch: predicted vs actual, error, and handles forming.
========================================================================
001  sent=[3]                    pred=[]         act=[7]        err= 2.0  lane=De  handles=H001:0.33 hits=1 (3->7)
002  sent=[4]                    pred=[]         act=[5]        err= 2.0  lane=De  handles=H002:0.33 hits=1 (4->5) | H001:0.33 hits=1 (3->7)
250  sent=[2 1 7]                pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H082:0.72 hits=6 (7,1,3,1,7->5,7) | H076:0.72 hits=6 (3,1,7->5,7) | H066:0.69 hits=6 (10,5,3->5)
251  sent=[2 1 7]                pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H082:0.72 hits=6 (7,1,3,1,7->5,7) | H076:0.71 hits=6 (3,1,7->5,7) | H066:0.69 hits=6 (10,5,3->5)
252  sent=[2 1 7]                pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H082:0.72 hits=6 (7,1,3,1,7->5,7) | H076:0.71 hits=6 (3,1,7->5,7) | H066:0.69 hits=6 (10,5,3->5)
253  sent=[2 1 7]                pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H085:0.73 hits=6 (2,1,7->5) | H082:0.72 hits=6 (7,1,3,1,7->5,7) | H076:0.71 hits=6 (3,1,7->5,7)
254  sent=[7 2 4 2 7]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H085:0.73 hits=6 (2,1,7->5) | H082:0.72 hits=6 (7,1,3,1,7->5,7) | H076:0.71 hits=6 (3,1,7->5,7)
255  sent=[7 3 4 2 7]            pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H085:0.73 hits=6 (2,1,7->5) | H082:0.72 hits=6 (7,1,3,1,7->5,7) | H076:0.71 hits=6 (3,1,7->5,7)
256  sent=[7 3 4 2 7]            pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H085:0.73 hits=6 (2,1,7->5) | H082:0.72 hits=6 (7,1,3,1,7->5,7) | H076:0.71 hits=6 (3,1,7->5,7)
257  sent=[7 3 4 2 7]            pred=[5 7]      act=[5 7]      err= 0.0  lane=Po  handles=H085:0.72 hits=6 (2,1,7->5) | H082:0.72 hits=6 (7,1,3,1,7->5,7) | H076:0.71 hits=6 (3,1,7->5,7)
258  sent=[7 3 4 2 7]            pred=[5 7]      act=[5 7]      err= 0.0  lane=Po  handles=H085:0.72 hits=6 (2,1,7->5) | H082:0.72 hits=6 (7,1,3,1,7->5,7) | H076:0.71 hits=6 (3,1,7->5,7)
259  sent=[7 3 4 2 7]            pred=[5 7]      act=[5 7]      err= 0.0  lane=Po  handles=H085:0.72 hits=6 (2,1,7->5) | H082:0.72 hits=6 (7,1,3,1,7->5,7) | H076:0.71 hits=6 (3,1,7->5,7)
260  sent=[7 3 4 2 6]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H085:0.72 hits=6 (2,1,7->5) | H082:0.72 hits=6 (7,1,3,1,7->5,7) | H076:0.71 hits=6 (3,1,7->5,7)
261  sent=[7 3 4 2 6]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H085:0.72 hits=6 (2,1,7->5) | H082:0.72 hits=6 (7,1,3,1,7->5,7) | H076:0.71 hits=6 (3,1,7->5,7)
262  sent=[7 3 4 2 6]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H085:0.72 hits=6 (2,1,7->5) | H082:0.72 hits=6 (7,1,3,1,7->5,7) | H076:0.71 hits=6 (3,1,7->5,7)
263  sent=[7 3 4 2 6]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H085:0.72 hits=6 (2,1,7->5) | H082:0.71 hits=6 (7,1,3,1,7->5,7) | H076:0.71 hits=6 (3,1,7->5,7)
264  sent=[7 3 4 2 6]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H085:0.72 hits=6 (2,1,7->5) | H082:0.71 hits=6 (7,1,3,1,7->5,7) | H076:0.71 hits=6 (3,1,7->5,7)
265  sent=[7 3 4 2 5]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H085:0.72 hits=6 (2,1,7->5) | H082:0.71 hits=6 (7,1,3,1,7->5,7) | H076:0.70 hits=6 (3,1,7->5,7)
266  sent=[7 3 4 2 5]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H085:0.72 hits=6 (2,1,7->5) | H082:0.71 hits=6 (7,1,3,1,7->5,7) | H076:0.70 hits=6 (3,1,7->5,7)
267  sent=[7 3 4 2 5]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H085:0.72 hits=6 (2,1,7->5) | H082:0.71 hits=6 (7,1,3,1,7->5,7) | H076:0.70 hits=6 (3,1,7->5,7)
268  sent=[7 3 4 2 5]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H085:0.72 hits=6 (2,1,7->5) | H082:0.71 hits=6 (7,1,3,1,7->5,7) | H076:0.70 hits=6 (3,1,7->5,7)
269  sent=[7 3 4 2 5]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H085:0.72 hits=6 (2,1,7->5) | H082:0.71 hits=6 (7,1,3,1,7->5,7) | H076:0.70 hits=6 (3,1,7->5,7)
270  sent=[7 3 4 2 5]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H089:0.73 hits=6 (7,3,4,2,5->5) | H085:0.72 hits=6 (2,1,7->5) | H082:0.71 hits=6 (7,1,3,1,7->5,7)
271  sent=[8 6 6 8]              pred=[]         act=[]         err= 0.0  lane=Po  handles=H089:0.73 hits=6 (7,3,4,2,5->5) | H085:0.71 hits=6 (2,1,7->5) | H082:0.71 hits=6 (7,1,3,1,7->5,7)
272  sent=[6 4 3 1 6 1]          pred=[]         act=[]         err= 0.0  lane=Po  handles=H089:0.73 hits=6 (7,3,4,2,5->5) | H085:0.71 hits=6 (2,1,7->5) | H082:0.71 hits=6 (7,1,3,1,7->5,7)
273  sent=[8 6 6 8]              pred=[]         act=[]         err= 0.0  lane=Po  handles=H089:0.73 hits=6 (7,3,4,2,5->5) | H085:0.71 hits=6 (2,1,7->5) | H082:0.71 hits=6 (7,1,3,1,7->5,7)
274  sent=[2 1 5 1]              pred=[]         act=[]         err= 0.0  lane=Po  handles=H089:0.72 hits=6 (7,3,4,2,5->5) | H085:0.71 hits=6 (2,1,7->5) | H082:0.71 hits=6 (7,1,3,1,7->5,7)
275  sent=[3 9 2 8 9]            pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H089:0.72 hits=6 (7,3,4,2,5->5) | H085:0.71 hits=6 (2,1,7->5) | H082:0.71 hits=6 (7,1,3,1,7->5,7)
276  sent=[3 9 2 8 9]            pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H089:0.72 hits=6 (7,3,4,2,5->5) | H085:0.71 hits=6 (2,1,7->5) | H082:0.71 hits=6 (7,1,3,1,7->5,7)
277  sent=[3 9 2 8 9]            pred=[5 7]      act=[5 7]      err= 0.0  lane=Po  handles=H089:0.72 hits=6 (7,3,4,2,5->5) | H085:0.71 hits=6 (2,1,7->5) | H082:0.70 hits=6 (7,1,3,1,7->5,7)
278  sent=[3 9 2 8 9]            pred=[5 7]      act=[5 7]      err= 0.0  lane=Po  handles=H089:0.72 hits=6 (7,3,4,2,5->5) | H085:0.71 hits=6 (2,1,7->5) | H082:0.70 hits=6 (7,1,3,1,7->5,7)
279  sent=[3 9 2 8 9]            pred=[5 7]      act=[5 7]      err= 0.0  lane=Po  handles=H089:0.72 hits=6 (7,3,4,2,5->5) | H085:0.71 hits=6 (2,1,7->5) | H082:0.70 hits=6 (7,1,3,1,7->5,7)
280  sent=[3 9 2 8 9]            pred=[5 7]      act=[5 7]      err= 0.0  lane=Po  handles=H093:0.73 hits=6 (3,9,2,8,9->5,7) | H089:0.72 hits=6 (7,3,4,2,5->5) | H085:0.71 hits=6 (2,1,7->5)
281  sent=[7 5 8 5 7]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H093:0.73 hits=6 (3,9,2,8,9->5,7) | H089:0.72 hits=6 (7,3,4,2,5->5) | H085:0.71 hits=6 (2,1,7->5)
282  sent=[6 5 8 5 7]            pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H093:0.73 hits=6 (3,9,2,8,9->5,7) | H089:0.72 hits=6 (7,3,4,2,5->5) | H085:0.71 hits=6 (2,1,7->5)
283  sent=[6 5 8 5 7]            pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H093:0.73 hits=6 (3,9,2,8,9->5,7) | H089:0.72 hits=6 (7,3,4,2,5->5) | H085:0.71 hits=6 (2,1,7->5)
284  sent=[6 5 8 5 7]            pred=[5 7]      act=[5 7]      err= 0.0  lane=Po  handles=H093:0.72 hits=6 (3,9,2,8,9->5,7) | H089:0.72 hits=6 (7,3,4,2,5->5) | H085:0.71 hits=6 (2,1,7->5)
285  sent=[5 5 8 5 7]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H093:0.72 hits=6 (3,9,2,8,9->5,7) | H089:0.72 hits=6 (7,3,4,2,5->5) | H085:0.70 hits=6 (2,1,7->5)
286  sent=[5 6 8 5 7]            pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H093:0.72 hits=6 (3,9,2,8,9->5,7) | H089:0.72 hits=6 (7,3,4,2,5->5) | H085:0.70 hits=6 (2,1,7->5)
287  sent=[5 6 8 5 7]            pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H093:0.72 hits=6 (3,9,2,8,9->5,7) | H089:0.72 hits=6 (7,3,4,2,5->5) | H085:0.70 hits=6 (2,1,7->5)
288  sent=[5 6 8 5 6]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H093:0.72 hits=6 (3,9,2,8,9->5,7) | H089:0.71 hits=6 (7,3,4,2,5->5) | H085:0.70 hits=6 (2,1,7->5)
289  sent=[5 6 8 5 6]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H093:0.72 hits=6 (3,9,2,8,9->5,7) | H089:0.71 hits=6 (7,3,4,2,5->5) | H085:0.70 hits=6 (2,1,7->5)
290  sent=[5 6 8 5 6]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H093:0.72 hits=6 (3,9,2,8,9->5,7) | H089:0.71 hits=6 (7,3,4,2,5->5) | H085:0.70 hits=6 (2,1,7->5)
291  sent=[5 6 8 5 6]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H093:0.72 hits=6 (3,9,2,8,9->5,7) | H089:0.71 hits=6 (7,3,4,2,5->5) | H085:0.70 hits=6 (2,1,7->5)
292  sent=[5 6 8 5 6]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H093:0.72 hits=6 (3,9,2,8,9->5,7) | H089:0.71 hits=6 (7,3,4,2,5->5) | H085:0.70 hits=6 (2,1,7->5)
293  sent=[5 6 8 5 6]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H098:0.73 hits=6 (5,6,8,5,6->5) | H093:0.72 hits=6 (3,9,2,8,9->5,7) | H089:0.71 hits=6 (7,3,4,2,5->5)
294  sent=[5 6 6 5]              pred=[]         act=[]         err= 0.0  lane=Po  handles=H098:0.73 hits=6 (5,6,8,5,6->5) | H093:0.72 hits=6 (3,9,2,8,9->5,7) | H089:0.71 hits=6 (7,3,4,2,5->5)
295  sent=[8 4 8 4 8]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H098:0.73 hits=6 (5,6,8,5,6->5) | H093:0.72 hits=6 (3,9,2,8,9->5,7) | H089:0.71 hits=6 (7,3,4,2,5->5)
296  sent=[8 4 8 4 8]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H098:0.73 hits=6 (5,6,8,5,6->5) | H093:0.72 hits=6 (3,9,2,8,9->5,7) | H089:0.71 hits=6 (7,3,4,2,5->5)
297  sent=[8 4 8 5 8]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H098:0.72 hits=6 (5,6,8,5,6->5) | H093:0.72 hits=6 (3,9,2,8,9->5,7) | H089:0.71 hits=6 (7,3,4,2,5->5)
298  sent=[8 4 8 5 8]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H098:0.72 hits=6 (5,6,8,5,6->5) | H093:0.71 hits=6 (3,9,2,8,9->5,7) | H089:0.71 hits=6 (7,3,4,2,5->5)
299  sent=[8 4 8 5 8]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H098:0.72 hits=6 (5,6,8,5,6->5) | H093:0.71 hits=6 (3,9,2,8,9->5,7) | H089:0.71 hits=6 (7,3,4,2,5->5)
300  sent=[8 4 8 5 8]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H098:0.72 hits=6 (5,6,8,5,6->5) | H093:0.71 hits=6 (3,9,2,8,9->5,7) | H089:0.71 hits=6 (7,3,4,2,5->5)
301  sent=[9 4 8 5 8]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H098:0.72 hits=6 (5,6,8,5,6->5) | H093:0.71 hits=6 (3,9,2,8,9->5,7) | H089:0.71 hits=6 (7,3,4,2,5->5)
302  sent=[9 4 8 5 8]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H098:0.72 hits=6 (5,6,8,5,6->5) | H093:0.71 hits=6 (3,9,2,8,9->5,7) | H089:0.70 hits=6 (7,3,4,2,5->5)
303  sent=[9 4 8 5 8]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H098:0.72 hits=6 (5,6,8,5,6->5) | H093:0.71 hits=6 (3,9,2,8,9->5,7) | H089:0.70 hits=6 (7,3,4,2,5->5)
304  sent=[9 4 8 5 8]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H098:0.72 hits=6 (5,6,8,5,6->5) | H093:0.71 hits=6 (3,9,2,8,9->5,7) | H089:0.70 hits=6 (7,3,4,2,5->5)
305  sent=[9 4 8 5 8]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H098:0.72 hits=6 (5,6,8,5,6->5) | H093:0.71 hits=6 (3,9,2,8,9->5,7) | H089:0.70 hits=6 (7,3,4,2,5->5)
306  sent=[9 4 8 5 8]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H101:0.73 hits=6 (9,4,8,5,8->5) | H098:0.72 hits=6 (5,6,8,5,6->5) | H093:0.71 hits=6 (3,9,2,8,9->5,7)
307  sent=[6 4 3 4 6]            pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H101:0.73 hits=6 (9,4,8,5,8->5) | H098:0.72 hits=6 (5,6,8,5,6->5) | H093:0.71 hits=6 (3,9,2,8,9->5,7)
308  sent=[6 4 3 4 6]            pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H101:0.73 hits=6 (9,4,8,5,8->5) | H098:0.72 hits=6 (5,6,8,5,6->5) | H093:0.71 hits=6 (3,9,2,8,9->5,7)
309  sent=[6 4 3 5 6]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H101:0.73 hits=6 (9,4,8,5,8->5) | H098:0.72 hits=6 (5,6,8,5,6->5) | H093:0.71 hits=6 (3,9,2,8,9->5,7)
310  sent=[6 4 3 5 6]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H101:0.72 hits=6 (9,4,8,5,8->5) | H098:0.72 hits=6 (5,6,8,5,6->5) | H093:0.71 hits=6 (3,9,2,8,9->5,7)
311  sent=[6 5 3 5 6]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H101:0.72 hits=6 (9,4,8,5,8->5) | H098:0.71 hits=6 (5,6,8,5,6->5) | H093:0.71 hits=6 (3,9,2,8,9->5,7)
312  sent=[6 5 3 5 6]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H101:0.72 hits=6 (9,4,8,5,8->5) | H098:0.71 hits=6 (5,6,8,5,6->5) | H093:0.70 hits=6 (3,9,2,8,9->5,7)
313  sent=[6 5 3 5 6]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H101:0.72 hits=6 (9,4,8,5,8->5) | H098:0.71 hits=6 (5,6,8,5,6->5) | H093:0.70 hits=6 (3,9,2,8,9->5,7)
314  sent=[6 5 3 5 6]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H101:0.72 hits=6 (9,4,8,5,8->5) | H098:0.71 hits=6 (5,6,8,5,6->5) | H093:0.70 hits=6 (3,9,2,8,9->5,7)
315  sent=[6 4 3 5 6]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H101:0.72 hits=6 (9,4,8,5,8->5) | H098:0.71 hits=6 (5,6,8,5,6->5) | H093:0.70 hits=6 (3,9,2,8,9->5,7)
316  sent=[6 4 3 5 6]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H101:0.72 hits=6 (9,4,8,5,8->5) | H098:0.71 hits=6 (5,6,8,5,6->5) | H093:0.70 hits=6 (3,9,2,8,9->5,7)
317  sent=[9 7 8 7 9]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H101:0.72 hits=6 (9,4,8,5,8->5) | H098:0.71 hits=6 (5,6,8,5,6->5) | H093:0.70 hits=6 (3,9,2,8,9->5,7)
318  sent=[9 6 8 7 9]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H101:0.72 hits=6 (9,4,8,5,8->5) | H098:0.71 hits=6 (5,6,8,5,6->5) | H093:0.70 hits=6 (3,9,2,8,9->5,7)
319  sent=[9 6 8 7 9]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H101:0.72 hits=6 (9,4,8,5,8->5) | H098:0.71 hits=6 (5,6,8,5,6->5) | H093:0.70 hits=6 (3,9,2,8,9->5,7)
320  sent=[9 6 8 7 9]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H101:0.72 hits=6 (9,4,8,5,8->5) | H098:0.71 hits=6 (5,6,8,5,6->5) | H093:0.70 hits=6 (3,9,2,8,9->5,7)
321  sent=[9 6 8 7 9]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H101:0.72 hits=6 (9,4,8,5,8->5) | H098:0.71 hits=6 (5,6,8,5,6->5) | H093:0.70 hits=6 (3,9,2,8,9->5,7)
322  sent=[9 6 8 7 9]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H101:0.72 hits=6 (9,4,8,5,8->5) | H098:0.71 hits=6 (5,6,8,5,6->5) | H093:0.70 hits=6 (3,9,2,8,9->5,7)
323  sent=[9 6 8 7 9]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H106:0.73 hits=6 (9,6,8,7,9->5) | H101:0.72 hits=6 (9,4,8,5,8->5) | H098:0.71 hits=6 (5,6,8,5,6->5)
324  sent=[7 2 2 2 7]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H106:0.73 hits=6 (9,6,8,7,9->5) | H101:0.71 hits=6 (9,4,8,5,8->5) | H098:0.71 hits=6 (5,6,8,5,6->5)
325  sent=[7 2 2 2 7]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H106:0.73 hits=6 (9,6,8,7,9->5) | H101:0.71 hits=6 (9,4,8,5,8->5) | H098:0.70 hits=6 (5,6,8,5,6->5)
326  sent=[7 2 2 2 7]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H106:0.73 hits=6 (9,6,8,7,9->5) | H101:0.71 hits=6 (9,4,8,5,8->5) | H098:0.70 hits=6 (5,6,8,5,6->5)
327  sent=[8 2 2 2 7]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H106:0.72 hits=6 (9,6,8,7,9->5) | H101:0.71 hits=6 (9,4,8,5,8->5) | H098:0.70 hits=6 (5,6,8,5,6->5)
328  sent=[8 2 2 2 7]            pred=[]         act=[5]        err= 2.0  lane=De  handles=H106:0.72 hits=6 (9,6,8,7,9->5) | H101:0.71 hits=6 (9,4,8,5,8->5) | H098:0.70 hits=6 (5,6,8,5,6->5)
329  sent=[8 2 2 2 7]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H106:0.72 hits=6 (9,6,8,7,9->5) | H101:0.71 hits=6 (9,4,8,5,8->5) | H098:0.70 hits=6 (5,6,8,5,6->5)
330  sent=[8 2 2 2 7]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H106:0.72 hits=6 (9,6,8,7,9->5) | H101:0.71 hits=6 (9,4,8,5,8->5) | H098:0.70 hits=6 (5,6,8,5,6->5)
331  sent=[8 2 2 2 7]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H106:0.72 hits=6 (9,6,8,7,9->5) | H101:0.71 hits=6 (9,4,8,5,8->5) | H098:0.70 hits=6 (5,6,8,5,6->5)
332  sent=[8 2 2 2 7]            pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H108:0.73 hits=6 (8,2,2,2,7->5) | H106:0.72 hits=6 (9,6,8,7,9->5) | H101:0.71 hits=6 (9,4,8,5,8->5)
333  sent=[8 4]                  pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H108:0.73 hits=6 (8,2,2,2,7->5) | H106:0.72 hits=6 (9,6,8,7,9->5) | H101:0.71 hits=6 (9,4,8,5,8->5)
334  sent=[9 7 7 6]              pred=[]         act=[7]        err= 2.0  lane=De  handles=H108:0.73 hits=6 (8,2,2,2,7->5) | H106:0.72 hits=6 (9,6,8,7,9->5) | H101:0.71 hits=6 (9,4,8,5,8->5)
335  sent=[9 7 7 6]              pred=[]         act=[7]        err= 2.0  lane=De  handles=H108:0.73 hits=6 (8,2,2,2,7->5) | H106:0.72 hits=6 (9,6,8,7,9->5) | H101:0.71 hits=6 (9,4,8,5,8->5)
336  sent=[9 6 7 6]              pred=[]         act=[]         err= 0.0  lane=Po  handles=H108:0.72 hits=6 (8,2,2,2,7->5) | H106:0.72 hits=6 (9,6,8,7,9->5) | H101:0.71 hits=6 (9,4,8,5,8->5)
337  sent=[9 7 7 7]              pred=[]         act=[]         err= 0.0  lane=Po  handles=H108:0.72 hits=6 (8,2,2,2,7->5) | H106:0.72 hits=6 (9,6,8,7,9->5) | H101:0.71 hits=6 (9,4,8,5,8->5)
338  sent=[9 8 7 6]              pred=[]         act=[]         err= 0.0  lane=Po  handles=H108:0.72 hits=6 (8,2,2,2,7->5) | H106:0.72 hits=6 (9,6,8,7,9->5) | H101:0.70 hits=6 (9,4,8,5,8->5)
339  sent=[9 7 7 6]              pred=[7]        act=[7]        err= 0.0  lane=Po  handles=H108:0.72 hits=6 (8,2,2,2,7->5) | H106:0.72 hits=6 (9,6,8,7,9->5) | H101:0.70 hits=6 (9,4,8,5,8->5)
340  sent=[8 6 4 9]              pred=[]         act=[]         err= 0.0  lane=Po  handles=H108:0.72 hits=6 (8,2,2,2,7->5) | H106:0.72 hits=6 (9,6,8,7,9->5) | H101:0.70 hits=6 (9,4,8,5,8->5)
341  sent=[2 1 4 7]              pred=[]         act=[]         err= 0.0  lane=Po  handles=H108:0.72 hits=6 (8,2,2,2,7->5) | H106:0.71 hits=6 (9,6,8,7,9->5) | H101:0.70 hits=6 (9,4,8,5,8->5)
342  sent=[4 8 9 4]              pred=[]         act=[]         err= 0.0  lane=Po  handles=H108:0.72 hits=6 (8,2,2,2,7->5) | H106:0.71 hits=6 (9,6,8,7,9->5) | H101:0.70 hits=6 (9,4,8,5,8->5)
343  sent=[4 2]                  pred=[]         act=[5]        err= 2.0  lane=De  handles=H108:0.72 hits=6 (8,2,2,2,7->5) | H106:0.71 hits=6 (9,6,8,7,9->5) | H101:0.70 hits=6 (9,4,8,5,8->5)
344  sent=[4 2]                  pred=[]         act=[5]        err= 2.0  lane=De  handles=H108:0.72 hits=6 (8,2,2,2,7->5) | H106:0.71 hits=6 (9,6,8,7,9->5) | H101:0.70 hits=6 (9,4,8,5,8->5)
345  sent=[4 2]                  pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H108:0.72 hits=6 (8,2,2,2,7->5) | H106:0.71 hits=6 (9,6,8,7,9->5) | H101:0.70 hits=6 (9,4,8,5,8->5)
346  sent=[4 2]                  pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H108:0.72 hits=6 (8,2,2,2,7->5) | H106:0.71 hits=6 (9,6,8,7,9->5) | H101:0.70 hits=6 (9,4,8,5,8->5)
347  sent=[4 2]                  pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H108:0.72 hits=6 (8,2,2,2,7->5) | H106:0.71 hits=6 (9,6,8,7,9->5) | H101:0.70 hits=6 (9,4,8,5,8->5)
348  sent=[4 2]                  pred=[5]        act=[5]        err= 0.0  lane=Po  handles=H116:0.73 hits=6 (4,2->5) | H108:0.72 hits=6 (8,2,2,2,7->5) | H106:0.71 hits=6 (9,6,8,7,9->5)
349  sent=[5 2 7 8 2 6 7]        pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H116:0.73 hits=6 (4,2->5) | H108:0.72 hits=6 (8,2,2,2,7->5) | H106:0.71 hits=6 (9,6,8,7,9->5)
350  sent=[5 2 7 8 2 6 7]        pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H116:0.73 hits=6 (4,2->5) | H108:0.71 hits=6 (8,2,2,2,7->5) | H106:0.71 hits=6 (9,6,8,7,9->5)
351  sent=[5 2 7 8 2 6 7]        pred=[5 7]      act=[5 7]      err= 0.0  lane=Po  handles=H116:0.73 hits=6 (4,2->5) | H108:0.71 hits=6 (8,2,2,2,7->5) | H106:0.71 hits=6 (9,6,8,7,9->5)
352  sent=[5 2 7 8 2 6 6]        pred=[]         act=[5]        err= 2.0  lane=De  handles=H116:0.72 hits=6 (4,2->5) | H108:0.71 hits=6 (8,2,2,2,7->5) | H106:0.71 hits=6 (9,6,8,7,9->5)
353  sent=[5 2 7 9 2 6 6]        pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H116:0.72 hits=6 (4,2->5) | H108:0.71 hits=6 (8,2,2,2,7->5) | H106:0.71 hits=6 (9,6,8,7,9->5)
354  sent=[5 2 7 9 2 6 6]        pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H116:0.72 hits=6 (4,2->5) | H108:0.71 hits=6 (8,2,2,2,7->5) | H106:0.71 hits=6 (9,6,8,7,9->5)
355  sent=[5 2 7 9 2 6 6]        pred=[5 7]      act=[5 7]      err= 0.0  lane=Po  handles=H116:0.72 hits=6 (4,2->5) | H108:0.71 hits=6 (8,2,2,2,7->5) | H106:0.70 hits=6 (9,6,8,7,9->5)
356  sent=[5 2 6 9 2 6 6]        pred=[]         act=[5]        err= 2.0  lane=De  handles=H116:0.72 hits=6 (4,2->5) | H108:0.71 hits=6 (8,2,2,2,7->5) | H106:0.70 hits=6 (9,6,8,7,9->5)
357  sent=[5 2 6 9 2 6 6]        pred=[]         act=[5]        err= 2.0  lane=De  handles=H116:0.72 hits=6 (4,2->5) | H108:0.71 hits=6 (8,2,2,2,7->5) | H106:0.70 hits=6 (9,6,8,7,9->5)
358  sent=[5 2 6 9 2 7 6]        pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H116:0.72 hits=6 (4,2->5) | H108:0.71 hits=6 (8,2,2,2,7->5) | H106:0.70 hits=6 (9,6,8,7,9->5)
359  sent=[5 2 6 9 2 7 6]        pred=[]         act=[5 7]      err= 4.0  lane=De  handles=H116:0.72 hits=6 (4,2->5) | H108:0.71 hits=6 (8,2,2,2,7->5) | H106:0.70 hits=6 (9,6,8,7,9->5)
360  sent=[5 2 6 9 2 7 6]        pred=[5 7]      act=[5 7]      err= 0.0  lane=Po  handles=H116:0.72 hits=6 (4,2->5) | H108:0.71 hits=6 (8,2,2,2,7->5) | H106:0.70 hits=6 (9,6,8,7,9->5)
361  sent=[5 2 6 9 2 7 6]        pred=[5 7]      act=[5 7]      err= 0.0  lane=Po  handles=H116:0.72 hits=6 (4,2->5) | H108:0.71 hits=6 (8,2,2,2,7->5) | H106:0.70 hits=6 (9,6,8,7,9->5)
362  sent=[5 2 6 9 2 7 6]        pred=[5 7]      act=[5 7]      err= 0.0  lane=Po  handles=H116:0.72 hits=6 (4,2->5) | H108:0.71 hits=6 (8,2,2,2,7->5) | H106:0.70 hits=6 (9,6,8,7,9->5)
